Date_of_journey,Journey_day,Airline,Flight_code,Class,Source,Departure,Total_stops,Arrival,Destination,Duration_in_hours,Days_left,Fare
26-06-2023,,Indigo,6E-205,economy,Mumbai,08:20,1-stop,15:20,Kolkata,07h 00m,,18570.0
26-06-2023,,Indigo,6E-5342,economy,Mumbai,13:45,1-stop,22:30,Kolkata,08h 45m,,18994.0
26-06-2023,,Indigo,6E-363,economy,Mumbai,11:10,1-stop,19:40,Kolkata,08h 30m,,19259.0
26-06-2023,,Indigo,6E-312,economy,Mumbai,06:40,1-stop,13:25,Kolkata,06h 45m,,21645.0
26-06-2023,,Indigo,6E-5302,economy,Mumbai,10:00,1-stop,14:35,Kolkata,04h 35m,,23445.0
27-06-2023,,SpiceJet,SG-401,economy,Mumbai,07:55,non-stop,10:45,Kolkata,02h 50m,,7593.0
27-06-2023,,Indigo,6E-544,economy,Mumbai,13:55,1-stop,22:55,Kolkata,09h 00m,,11146.0
27-06-2023,,SpiceJet,SG-923,economy,Mumbai,14:55,1-stop,21:30,Kolkata,06h 35m,,14593.0
27-06-2023,,Indigo,6E-519,economy,Mumbai,12:20,1-stop,22:25,Kolkata,10h 05m,,15282.0
27-06-2023,,Indigo,6E-5373,economy,Mumbai,09:20,1-stop,20:15,Kolkata,10h 55m,,17295.0
27-06-2023,,Indigo,6E-5349,economy,Mumbai,11:40,1-stop,20:55,Kolkata,09h 15m,,19630.0
28-06-2023,,Indigo,6E-6088,economy,Mumbai,21:40,non-stop,00:05,Kolkata,02h 25m,,7487.0
28-06-2023,,Indigo,6E-559,economy,Mumbai,15:20,1-stop,21:55,Kolkata,06h 35m,,16767.0
29-06-2023,,SpiceJet,SG-5018,economy,Mumbai,05:45,non-stop,08:25,Kolkata,02h 40m,,7486.0
29-06-2023,,Indigo,6E-832,economy,Mumbai,05:50,1-stop,11:00,Kolkata,05h 10m,,10616.0
29-06-2023,,Indigo,6E-627,economy,Mumbai,15:35,1-stop,21:55,Kolkata,06h 20m,,15547.0
30-06-2023,,SpiceJet,SG-5074,economy,Mumbai,06:30,non-stop,09:10,Kolkata,02h 40m,,7486.0
30-06-2023,,GO FIRST,G8-2605,economy,Mumbai,18:55,1-stop,11:35,Kolkata,16h 40m,,7486.0
30-06-2023,,Indigo,6E-6474,economy,Mumbai,09:40,1-stop,21:55,Kolkata,12h 15m,,13320.0
01-07-2023,,Indigo,6E-227,economy,Mumbai,06:25,1-stop,10:30,Kolkata,04h 05m,,9820.0
07-07-2023,,SpiceJet,SG-5079,economy,Mumbai,18:10,non-stop,20:55,Kolkata,02h 45m,,7486.0
14-07-2023,,Indigo,6E-6086,economy,Mumbai,00:30,non-stop,03:00,Kolkata,02h 30m,,4544.0
14-07-2023,,Indigo,6E-5355,economy,Mumbai,16:55,1-stop,22:25,Kolkata,05h 30m,,7508.0
09-08-2023,,Indigo,6E-533,economy,Mumbai,09:50,1-stop,14:35,Kolkata,04h 45m,,2863.0
09-08-2023,,Indigo,6E-542,economy,Mumbai,16:25,1-stop,23:00,Kolkata,06h 35m,,2863.0
09-08-2023,,SpiceJet,SG-487,economy,Mumbai,19:55,non-stop,22:30,Kolkata,02h 35m,,4545.0
09-08-2023,,GO FIRST,G8-2607,economy,Mumbai,16:10,1-stop,21:55,Kolkata,05h 45m,,5724.0
09-08-2023,,SpiceJet,SG-3248,economy,Mumbai,14:55,1-stop,14:50,Kolkata,23h 55m,,10488.0
26-06-2023,,Indigo,6E-932,economy,Mumbai,08:45,1-stop,17:25,Hyderabad,08h 40m,,25940.0
06-07-2023,,GO FIRST,G8-7557,economy,Mumbai,12:30,1-stop,19:35,Hyderabad,07h 05m,,4305.0
06-07-2023,,GO FIRST,G8-347,economy,Mumbai,07:30,1-stop,19:35,Hyderabad,12h 05m,,4305.0
07-07-2023,,Trujet,2T-518,economy,Mumbai,11:40,1-stop,19:00,Hyderabad,7h 20m,,3198.0
09-08-2023,,Indigo,6E-6206,economy,Mumbai,12:30,1-stop,18:55,Hyderabad,06h 25m,,2132.0
26-06-2023,,Indigo,6E-5368,economy,Mumbai,21:25,non-stop,23:15,Chennai,01h 50m,,15865.0
26-06-2023,,Indigo,6E-5379,economy,Mumbai,19:30,non-stop,21:35,Chennai,02h 05m,,15865.0
27-06-2023,,Indigo,6E-5398,economy,Mumbai,09:15,1-stop,17:15,Chennai,08h 00m,,14788.0
29-06-2023,,SpiceJet,SG-6003,economy,Mumbai,05:30,non-stop,07:30,Chennai,02h 00m,,6001.0
02-07-2023,,SpiceJet,SG-5019,economy,Mumbai,19:00,non-stop,20:50,Chennai,01h 50m,,6001.0
06-07-2023,,GO FIRST,G8-303,economy,Mumbai,20:15,non-stop,22:20,Chennai,02h 05m,,6001.0
14-07-2023,,Air India,AI-9030,economy,Mumbai,08:00,2+-stop,16:15,Chennai,08h 15m,,7350.0
09-08-2023,,Indigo,6E-6292,economy,Mumbai,13:35,1-stop,23:00,Chennai,09h 25m,,1909.0
09-08-2023,,Indigo,6E-911,economy,Mumbai,21:25,non-stop,23:30,Chennai,02h 05m,,3669.0
26-06-2023,,Indigo,6E-2514,economy,Bangalore,16:30,non-stop,19:20,Delhi,02h 50m,,7563.0
26-06-2023,,Indigo,6E-2027,economy,Bangalore,11:55,non-stop,14:50,Delhi,02h 55m,,7563.0
26-06-2023,,Indigo,6E-2034,economy,Bangalore,19:15,non-stop,22:10,Delhi,02h 55m,,7563.0
26-06-2023,,AirAsia,I5-1566,economy,Bangalore,14:10,1-stop,20:00,Delhi,05h 50m,,7559.0
26-06-2023,,GO FIRST,G8-405,economy,Bangalore,14:10,1-stop,18:25,Delhi,04h 15m,,7562.0
26-06-2023,,GO FIRST,G8-873,economy,Bangalore,10:30,1-stop,22:00,Delhi,11h 30m,,7562.0
26-06-2023,,GO FIRST,G8-385,economy,Bangalore,06:10,1-stop,20:10,Delhi,14h 00m,,7562.0
26-06-2023,,Air India,AI-523,economy,Bangalore,06:45,1-stop,21:35,Delhi,14h 50m,,9102.0
26-06-2023,,AirAsia,I5-2392,economy,Bangalore,11:45,1-stop,18:20,Delhi,06h 35m,,10840.0
26-06-2023,,Indigo,6E-436,economy,Bangalore,05:15,1-stop,16:30,Delhi,11h 15m,,11911.0
26-06-2023,,GO FIRST,G8-283,economy,Bangalore,05:40,1-stop,14:20,Delhi,08h 40m,,12548.0
26-06-2023,,SpiceJet,SG-4009,economy,Bangalore,06:50,1-stop,08:45,Delhi,25h 55m,,12865.0
26-06-2023,,Indigo,6E-276,economy,Bangalore,15:20,1-stop,21:00,Delhi,05h 40m,,13131.0
26-06-2023,,Indigo,6E-702,economy,Bangalore,06:55,1-stop,16:10,Delhi,09h 15m,,18109.0
26-06-2023,,SpiceJet,SG-3027,economy,Bangalore,05:45,1-stop,17:45,Delhi,12h 00m,,19123.0
26-06-2023,,Air India,AI-9501,economy,Bangalore,07:55,1-stop,22:55,Delhi,15h 00m,,21659.0
26-06-2023,,Air India,AI-9517,economy,Bangalore,18:50,1-stop,13:50,Delhi,19h 00m,,23153.0
27-06-2023,,SpiceJet,SG-198,economy,Bangalore,21:55,non-stop,00:35,Delhi,02h 40m,,7881.0
27-06-2023,,AirAsia,I5-892,economy,Bangalore,09:35,2+-stop,18:20,Delhi,08h 45m,,9897.0
27-06-2023,,AirAsia,I5-589,economy,Bangalore,17:20,2+-stop,10:05,Delhi,16h 45m,,12231.0
27-06-2023,,Indigo,6E-2337,economy,Bangalore,09:30,non-stop,12:15,Delhi,02h 45m,,13077.0
27-06-2023,,Indigo,6E-6393,economy,Bangalore,06:05,1-stop,13:40,Delhi,07h 35m,,14404.0
27-06-2023,,Air India,AI-9876,economy,Bangalore,15:15,"1-stop
												Via KLH
												",23:00,Delhi,07h 45m,,15889.0
27-06-2023,,GO FIRST,G8-146,economy,Bangalore,05:45,1-stop,17:05,Delhi,11h 20m,,19597.0
27-06-2023,,Air India,AI-9505,economy,Bangalore,09:00,"1-stop
												Via MYQ
												",21:10,Delhi,12h 10m,,20449.0
27-06-2023,,Air India,AI-9547,economy,Bangalore,19:00,1-stop,16:45,Delhi,21h 45m,,22464.0
28-06-2023,,GO FIRST,G8-312,economy,Bangalore,17:20,1-stop,22:55,Delhi,05h 35m,,7562.0
28-06-2023,,SpiceJet,SG-4005,economy,Bangalore,14:05,1-stop,16:35,Delhi,26h 30m,,7563.0
28-06-2023,,Air India,AI-9927,economy,Bangalore,17:30,1-stop,13:50,Delhi,20h 20m,,10003.0
28-06-2023,,SpiceJet,SG-327,economy,Bangalore,07:25,1-stop,23:45,Delhi,16h 20m,,11382.0
28-06-2023,,Vistara,UK-867,economy,Bangalore,12:45,1-stop,00:40,Delhi,11h 55m,,11912.0
28-06-2023,,SpiceJet,SG-3023,economy,Bangalore,09:20,1-stop,19:30,Delhi,10h 10m,,17683.0
28-06-2023,,Air India,AI-565,economy,Bangalore,13:50,1-stop,21:35,Delhi,07h 45m,,24850.0
29-06-2023,,SpiceJet,SG-5013,economy,Bangalore,21:25,non-stop,00:05,Delhi,02h 40m,,7563.0
29-06-2023,,SpiceJet,SG-5002,economy,Bangalore,18:35,non-stop,21:20,Delhi,02h 45m,,7563.0
29-06-2023,,AirAsia,I5-410,economy,Bangalore,07:20,1-stop,14:55,Delhi,07h 35m,,7559.0
29-06-2023,,GO FIRST,G8-791,economy,Bangalore,20:00,1-stop,08:30,Delhi,12h 30m,,7562.0
29-06-2023,,Air India,AI-748,economy,Bangalore,02:40,1-stop,09:15,Delhi,06h 35m,,11276.0
29-06-2023,,Air India,AI-738,economy,Bangalore,11:50,1-stop,23:55,Delhi,12h 05m,,11700.0
29-06-2023,,Air India,AI-9925,economy,Bangalore,17:30,1-stop,16:45,Delhi,23h 15m,,14935.0
30-06-2023,,Indigo,6E-6386,economy,Bangalore,20:10,non-stop,23:10,Delhi,03h 00m,,7563.0
30-06-2023,,Air India,AI-9931,economy,Bangalore,07:15,1-stop,22:55,Delhi,15h 40m,,13494.0
01-07-2023,,AirAsia,I5-5405,economy,Bangalore,14:35,1-stop,22:40,Delhi,08h 05m,,7559.0
01-07-2023,,AirAsia,I5-5402,economy,Bangalore,13:35,1-stop,22:40,Delhi,09h 05m,,7559.0
01-07-2023,,AirAsia,I5-1321,economy,Bangalore,18:30,1-stop,10:05,Delhi,15h 35m,,7559.0
01-07-2023,,AirAsia,I5-722,economy,Bangalore,00:25,non-stop,03:20,Delhi,02h 55m,,7984.0
04-07-2023,,AirAsia,I5-1561,economy,Bangalore,18:50,1-stop,01:00,Delhi,06h 10m,,7559.0
05-07-2023,,SpiceJet,SG-5006,economy,Bangalore,05:25,non-stop,08:10,Delhi,02h 45m,,7563.0
05-07-2023,,AirAsia,I5-1783,economy,Bangalore,15:55,1-stop,01:10,Delhi,09h 15m,,7559.0
06-07-2023,,AirAsia,I5-339,economy,Bangalore,22:45,1-stop,09:30,Delhi,10h 45m,,7559.0
06-07-2023,,GO FIRST,G8-7547,economy,Bangalore,10:00,1-stop,15:45,Delhi,05h 45m,,7562.0
06-07-2023,,GO FIRST,G8-7548,economy,Bangalore,19:00,1-stop,00:50,Delhi,05h 50m,,7562.0
06-07-2023,,GO FIRST,G8-2231,economy,Bangalore,15:30,1-stop,22:35,Delhi,07h 05m,,7562.0
06-07-2023,,GO FIRST,G8-7543,economy,Bangalore,13:00,1-stop,21:30,Delhi,08h 30m,,7562.0
06-07-2023,,GO FIRST,G8-518,economy,Bangalore,22:50,1-stop,08:30,Delhi,09h 40m,,8074.0
07-07-2023,,Indigo,6E-747,economy,Bangalore,23:30,1-stop,08:55,Delhi,09h 25m,,10956.0
08-07-2023,,GO FIRST,G8-510,economy,Bangalore,07:30,1-stop,17:40,Delhi,10h 10m,,8074.0
14-07-2023,,Indigo,6E-232,economy,Bangalore,23:00,1-stop,04:15,Delhi,05h 15m,,3321.0
14-07-2023,,Indigo,6E-708,economy,Bangalore,06:40,non-stop,09:30,Delhi,02h 50m,,4545.0
15-07-2023,,SpiceJet,SG-468,economy,Bangalore,06:20,1-stop,15:00,Delhi,08h 40m,,5711.0
09-08-2023,,AirAsia,I5-1540,economy,Bangalore,17:30,1-stop,00:35,Delhi,07h 05m,,2750.0
09-08-2023,,AirAsia,I5-1530,economy,Bangalore,07:30,2+-stop,16:15,Delhi,08h 45m,,2750.0
09-08-2023,,Indigo,6E-543,economy,Bangalore,13:50,1-stop,22:45,Delhi,08h 55m,,3268.0
09-08-2023,,GO FIRST,G8-294,economy,Bangalore,19:35,1-stop,00:30,Delhi,04h 55m,,3352.0
09-08-2023,,GO FIRST,G8-815,economy,Bangalore,17:25,1-stop,01:00,Delhi,07h 35m,,3501.0
09-08-2023,,SpiceJet,SG-438,economy,Bangalore,06:30,1-stop,12:30,Delhi,06h 00m,,4069.0
09-08-2023,,SpiceJet,SG-635,economy,Bangalore,18:55,1-stop,09:35,Delhi,14h 40m,,4069.0
09-08-2023,,Indigo,6E-5007,economy,Bangalore,21:55,non-stop,00:50,Delhi,02h 55m,,4545.0
09-08-2023,,SpiceJet,SG-8906,economy,Bangalore,23:55,non-stop,02:50,Delhi,02h 55m,,4545.0
09-08-2023,,GO FIRST,G8-374,economy,Bangalore,05:30,1-stop,13:20,Delhi,07h 50m,,5805.0
09-08-2023,,GO FIRST,G8-403,economy,Bangalore,04:50,1-stop,09:25,Delhi,04h 35m,,6773.0
09-08-2023,,SpiceJet,SG-3233,economy,Bangalore,19:05,1-stop,17:45,Delhi,22h 40m,,7548.0
09-08-2023,,SpiceJet,SG-3719,economy,Bangalore,05:45,1-stop,22:30,Delhi,16h 45m,,7972.0
09-08-2023,,SpiceJet,SG-3725,economy,Bangalore,10:00,1-stop,16:15,Delhi,06h 15m,,8887.0
10-08-2023,,AirAsia,I5-736,economy,Bangalore,00:45,non-stop,03:35,Delhi,02h 50m,,4543.0
10-08-2023,,Air India,AI-772,economy,Bangalore,11:05,1-stop,18:00,Delhi,06h 55m,,5540.0
11-08-2023,,GO FIRST,G8-292,economy,Bangalore,23:30,1-stop,13:45,Delhi,14h 15m,,3501.0
11-08-2023,,GO FIRST,G8-805,economy,Bangalore,08:35,1-stop,14:55,Delhi,06h 20m,,4337.0
11-08-2023,,Air India,AI-583,economy,Bangalore,11:50,1-stop,00:30,Delhi,12h 40m,,7181.0
26-06-2023,,Indigo,6E-5365,economy,Bangalore,07:00,non-stop,08:50,Mumbai,01h 50m,,7669.0
26-06-2023,,Indigo,6E-131,economy,Bangalore,07:20,1-stop,17:50,Mumbai,10h 30m,,9684.0
26-06-2023,,Indigo,6E-295,economy,Bangalore,16:50,non-stop,18:35,Mumbai,01h 45m,,10850.0
26-06-2023,,Indigo,6E-161,economy,Bangalore,13:35,1-stop,17:45,Mumbai,04h 10m,,12389.0
26-06-2023,,Indigo,6E-5203,economy,Bangalore,19:35,non-stop,21:35,Mumbai,02h 00m,,13502.0
26-06-2023,,Indigo,6E-841,economy,Bangalore,14:50,1-stop,19:45,Mumbai,04h 55m,,22516.0
27-06-2023,,Indigo,6E-5399,economy,Bangalore,12:40,non-stop,14:30,Mumbai,01h 50m,,10002.0
28-06-2023,,Indigo,6E-6517,economy,Bangalore,10:10,1-stop,14:25,Mumbai,04h 15m,,13661.0
30-06-2023,,SpiceJet,SG-5072,economy,Bangalore,04:30,non-stop,05:50,Mumbai,01h 20m,,5229.0
01-07-2023,,GO FIRST,G8-790,economy,Bangalore,14:00,1-stop,20:20,Mumbai,06h 20m,,5229.0
01-07-2023,,Indigo,6E-806,economy,Bangalore,17:10,1-stop,00:40,Mumbai,07h 30m,,5230.0
01-07-2023,,Indigo,6E-357,economy,Bangalore,22:55,1-stop,06:35,Mumbai,07h 40m,,5230.0
01-07-2023,,Indigo,6E-6212,economy,Bangalore,10:55,1-stop,19:45,Mumbai,08h 50m,,11227.0
05-07-2023,,Indigo,6E-6464,economy,Bangalore,04:30,non-stop,06:10,Mumbai,01h 40m,,5230.0
05-07-2023,,Indigo,6E-5344,economy,Bangalore,22:40,non-stop,00:35,Mumbai,01h 55m,,5230.0
06-07-2023,,AirAsia,I5-1454,economy,Bangalore,13:15,1-stop,19:35,Mumbai,06h 20m,,5226.0
06-07-2023,,GO FIRST,G8-812,economy,Bangalore,22:15,1-stop,12:05,Mumbai,13h 50m,,5229.0
06-07-2023,,GO FIRST,G8-7559,economy,Bangalore,15:30,1-stop,07:45,Mumbai,16h 15m,,12229.0
14-07-2023,,Indigo,6E-309,economy,Bangalore,19:50,1-stop,02:55,Mumbai,07h 05m,,3997.0
09-08-2023,,Indigo,6E-6479,economy,Bangalore,07:00,non-stop,08:45,Mumbai,01h 45m,,2223.0
09-08-2023,,Indigo,6E-738,economy,Bangalore,18:00,non-stop,19:45,Mumbai,01h 45m,,2332.0
09-08-2023,,Indigo,6E-6825,economy,Bangalore,08:00,1-stop,15:10,Mumbai,07h 10m,,3042.0
26-06-2023,,Indigo,6E-201,economy,Bangalore,18:00,non-stop,20:40,Kolkata,02h 40m,,14456.0
26-06-2023,,Indigo,6E-897,economy,Bangalore,10:45,1-stop,20:55,Kolkata,10h 10m,,17903.0
26-06-2023,,Indigo,6E-6798,economy,Bangalore,13:05,1-stop,19:40,Kolkata,06h 35m,,20819.0
27-06-2023,,AirAsia,I5-1564,economy,Bangalore,06:25,1-stop,21:05,Kolkata,14h 40m,,5228.0
27-06-2023,,Indigo,6E-255,economy,Bangalore,08:30,1-stop,20:15,Kolkata,11h 45m,,19600.0
28-06-2023,,AirAsia,I5-5204,economy,Bangalore,06:40,2+-stop,12:55,Kolkata,06h 15m,,7881.0
29-06-2023,,SpiceJet,SG-5073,economy,Bangalore,05:25,non-stop,08:00,Kolkata,02h 35m,,5229.0
29-06-2023,,Indigo,6E-146,economy,Bangalore,03:30,non-stop,06:10,Kolkata,02h 40m,,5464.0
01-07-2023,,Indigo,6E-524,economy,Bangalore,10:45,1-stop,18:40,Kolkata,07h 55m,,12335.0
06-07-2023,,SpiceJet,SG-5092,economy,Bangalore,16:55,non-stop,19:25,Kolkata,02h 30m,,5229.0
09-08-2023,,Indigo,6E-969,economy,Bangalore,17:15,1-stop,00:45,Kolkata,07h 30m,,4522.0
27-06-2023,,Trujet,2T-621,economy,Bangalore,15:55,1-stop,18:20,Hyderabad,2h 25m,,3322.0
30-06-2023,,SpiceJet,SG-5093,economy,Bangalore,16:55,non-stop,18:00,Hyderabad,01h 05m,,4381.0
04-07-2023,,SpiceJet,SG-5025,economy,Bangalore,06:55,non-stop,07:55,Hyderabad,01h 00m,,4381.0
29-06-2023,,SpiceJet,SG-1031,economy,Bangalore,06:20,non-stop,07:25,Chennai,01h 05m,,3532.0
26-06-2023,,AirAsia,I5-2473,economy,Kolkata,09:50,1-stop,22:15,Delhi,12h 25m,,6417.0
26-06-2023,,GO FIRST,G8-519,economy,Kolkata,17:30,1-stop,08:10,Delhi,14h 40m,,6553.0
26-06-2023,,Indigo,6E-487,economy,Kolkata,10:05,non-stop,12:30,Delhi,02h 25m,,7190.0
26-06-2023,,Indigo,6E-7177,economy,Kolkata,11:00,1-stop,20:10,Delhi,09h 10m,,7541.0
26-06-2023,,Indigo,6E-715,economy,Kolkata,11:10,1-stop,21:00,Delhi,09h 50m,,11168.0
26-06-2023,,SpiceJet,SG-3229,economy,Kolkata,14:00,1-stop,14:25,Delhi,24h 25m,,11219.0
26-06-2023,,SpiceJet,SG-337,economy,Kolkata,10:15,1-stop,10:40,Delhi,24h 25m,,11299.0
26-06-2023,,Indigo,6E-6488,economy,Kolkata,11:55,1-stop,18:50,Delhi,06h 55m,,11486.0
26-06-2023,,Indigo,6E-599,economy,Kolkata,11:25,non-stop,13:50,Delhi,02h 25m,,11538.0
26-06-2023,,Indigo,6E-994,economy,Kolkata,15:10,1-stop,20:10,Delhi,05h 00m,,15516.0
26-06-2023,,SpiceJet,SG-4027,economy,Kolkata,10:45,1-stop,18:15,Delhi,07h 30m,,18218.0
26-06-2023,,SpiceJet,SG-4031,economy,Kolkata,18:25,1-stop,19:05,Delhi,24h 40m,,22550.0
26-06-2023,,Air India,AI-765,economy,Kolkata,17:15,1-stop,13:00,Delhi,19h 45m,,23628.0
27-06-2023,,GO FIRST,G8-227,economy,Kolkata,06:00,non-stop,08:30,Delhi,02h 30m,,6553.0
27-06-2023,,SpiceJet,SG-9911,economy,Kolkata,11:55,1-stop,18:20,Delhi,06h 25m,,6553.0
27-06-2023,,GO FIRST,G8-512,economy,Kolkata,08:15,1-stop,20:10,Delhi,11h 55m,,6553.0
27-06-2023,,AirAsia,I5-547,economy,Kolkata,20:00,non-stop,22:40,Delhi,02h 40m,,7693.0
27-06-2023,,Air India,AI-9745,economy,Kolkata,11:35,"1-stop
												Via JRG
												",23:55,Delhi,12h 20m,,11486.0
27-06-2023,,SpiceJet,SG-3281,economy,Kolkata,15:05,1-stop,19:45,Delhi,04h 40m,,11749.0
27-06-2023,,SpiceJet,SG-4025,economy,Kolkata,06:45,1-stop,19:05,Delhi,12h 20m,,14915.0
27-06-2023,,SpiceJet,SG-3839,economy,Kolkata,18:10,1-stop,11:20,Delhi,17h 10m,,18752.0
29-06-2023,,Indigo,6E-6616,economy,Kolkata,13:05,1-stop,19:30,Delhi,06h 25m,,9513.0
29-06-2023,,Air India,AI-424,economy,Kolkata,13:30,1-stop,23:55,Delhi,10h 25m,,9629.0
29-06-2023,,Air India,AI-9741,economy,Kolkata,05:55,1-stop,22:05,Delhi,16h 10m,,11962.0
29-06-2023,,Air India,AI-9755,economy,Kolkata,08:40,1-stop,22:05,Delhi,13h 25m,,12811.0
29-06-2023,,AirAsia,I5-2991,economy,Kolkata,21:35,1-stop,14:05,Delhi,16h 30m,,13862.0
29-06-2023,,Air India,AI-745,economy,Kolkata,13:50,1-stop,15:10,Delhi,25h 20m,,15293.0
30-06-2023,,Indigo,6E-7264,economy,Kolkata,17:15,1-stop,22:30,Delhi,05h 15m,,6554.0
30-06-2023,,Air India,AI-732,economy,Kolkata,13:00,1-stop,20:55,Delhi,07h 55m,,10191.0
30-06-2023,,GO FIRST,G8-789,economy,Kolkata,18:30,1-stop,10:10,Delhi,15h 40m,,13553.0
30-06-2023,,Air India,AI-747,economy,Kolkata,23:15,1-stop,08:55,Delhi,09h 40m,,13659.0
01-07-2023,,GO FIRST,G8-792,economy,Kolkata,16:45,1-stop,00:50,Delhi,08h 05m,,6553.0
01-07-2023,,Indigo,6E-6891,economy,Kolkata,11:30,1-stop,18:55,Delhi,07h 25m,,6554.0
01-07-2023,,Air India,AI-9720,economy,Kolkata,07:45,"1-stop
												Via Ranchi
												",20:55,Delhi,13h 10m,,10213.0
01-07-2023,,Indigo,6E-375,economy,Kolkata,07:00,1-stop,13:20,Delhi,06h 20m,,10499.0
01-07-2023,,Air India,AI-9929,economy,Kolkata,07:10,1-stop,15:40,Delhi,08h 30m,,11635.0
01-07-2023,,Indigo,6E-6965,economy,Kolkata,15:40,1-stop,22:35,Delhi,06h 55m,,14398.0
02-07-2023,,Air India,AI-713,economy,Kolkata,10:25,1-stop,18:40,Delhi,08h 15m,,14869.0
03-07-2023,,Air India,AI-715,economy,Kolkata,11:40,1-stop,18:40,Delhi,07h 00m,,14339.0
04-07-2023,,AirAsia,I5-5406,economy,Kolkata,08:45,1-stop,22:15,Delhi,13h 30m,,6013.0
06-07-2023,,AirAsia,I5-830,economy,Kolkata,23:40,non-stop,02:10,Delhi,02h 30m,,6555.0
06-07-2023,,GO FIRST,G8-125,economy,Kolkata,22:55,1-stop,08:30,Delhi,09h 35m,,6553.0
06-07-2023,,GO FIRST,G8-295,economy,Kolkata,06:15,1-stop,18:15,Delhi,12h 00m,,6553.0
06-07-2023,,GO FIRST,G8-626,economy,Kolkata,13:20,1-stop,00:40,Delhi,11h 20m,,7065.0
06-07-2023,,GO FIRST,G8-787,economy,Kolkata,12:10,1-stop,18:25,Delhi,06h 15m,,9495.0
06-07-2023,,GO FIRST,G8-7562,economy,Kolkata,12:30,1-stop,18:35,Delhi,06h 05m,,13520.0
06-07-2023,,GO FIRST,G8-7560,economy,Kolkata,14:30,1-stop,00:50,Delhi,10h 20m,,13553.0
07-07-2023,,Indigo,6E-893,economy,Kolkata,09:05,1-stop,16:05,Delhi,07h 00m,,6554.0
07-07-2023,,Air India,AI-781,economy,Kolkata,14:40,1-stop,18:40,Delhi,28h 00m,,11962.0
09-07-2023,,SpiceJet,SG-1058,economy,Kolkata,05:35,non-stop,08:15,Delhi,02h 40m,,6553.0
14-07-2023,,Air India,AI-743,economy,Kolkata,09:55,1-stop,15:10,Delhi,05h 15m,,6418.0
14-07-2023,,GO FIRST,G8-297,economy,Kolkata,10:00,2+-stop,18:15,Delhi,08h 15m,,6553.0
14-07-2023,,Indigo,6E-856,economy,Kolkata,18:30,1-stop,00:10,Delhi,05h 40m,,6554.0
15-07-2023,,Indigo,6E-6717,economy,Kolkata,21:55,1-stop,04:15,Delhi,06h 20m,,7541.0
09-08-2023,,Indigo,6E-7115,economy,Kolkata,17:00,1-stop,22:40,Delhi,05h 40m,,3024.0
09-08-2023,,GO FIRST,G8-299,economy,Kolkata,17:50,1-stop,07:05,Delhi,13h 15m,,3162.0
09-08-2023,,Indigo,6E-2008,economy,Kolkata,10:10,non-stop,12:30,Delhi,02h 20m,,4039.0
09-08-2023,,SpiceJet,SG-254,economy,Kolkata,18:00,non-stop,20:35,Delhi,02h 35m,,4039.0
09-08-2023,,SpiceJet,SG-264,economy,Kolkata,22:00,non-stop,00:35,Delhi,02h 35m,,4039.0
09-08-2023,,Indigo,6E-6121,economy,Kolkata,08:55,1-stop,15:55,Delhi,07h 00m,,4093.0
09-08-2023,,Indigo,6E-7202,economy,Kolkata,17:35,1-stop,22:40,Delhi,05h 05m,,4483.0
09-08-2023,,Indigo,6E-7147,economy,Kolkata,05:55,1-stop,12:00,Delhi,06h 05m,,4483.0
09-08-2023,,Air India,AI-780,economy,Kolkata,16:45,1-stop,22:05,Delhi,05h 20m,,5144.0
09-08-2023,,Indigo,6E-759,economy,Kolkata,04:55,1-stop,11:30,Delhi,06h 35m,,5335.0
09-08-2023,,GO FIRST,G8-676,economy,Kolkata,14:45,1-stop,20:15,Delhi,05h 30m,,6357.0
09-08-2023,,SpiceJet,SG-3723,economy,Kolkata,08:00,1-stop,18:40,Delhi,10h 40m,,6357.0
09-08-2023,,SpiceJet,SG-649,economy,Kolkata,11:40,1-stop,18:10,Delhi,06h 30m,,8096.0
09-08-2023,,SpiceJet,SG-3321,economy,Kolkata,06:50,1-stop,18:10,Delhi,11h 20m,,8096.0
10-08-2023,,Air India,AI-771,economy,Kolkata,14:10,1-stop,20:35,Delhi,06h 25m,,7979.0
26-06-2023,,Indigo,6E-6227,economy,Kolkata,10:10,non-stop,13:05,Mumbai,02h 55m,,8039.0
26-06-2023,,Indigo,6E-5327,economy,Kolkata,19:10,non-stop,22:15,Mumbai,03h 05m,,8039.0
26-06-2023,,SpiceJet,SG-406,economy,Kolkata,20:30,1-stop,07:15,Mumbai,10h 45m,,13024.0
27-06-2023,,SpiceJet,SG-387,economy,Kolkata,21:40,1-stop,23:50,Mumbai,26h 10m,,8038.0
27-06-2023,,SpiceJet,SG-679,economy,Kolkata,15:15,1-stop,14:45,Mumbai,23h 30m,,20023.0
29-06-2023,,SpiceJet,SG-5088,economy,Kolkata,21:25,non-stop,00:15,Mumbai,02h 50m,,8038.0
29-06-2023,,SpiceJet,SG-732,economy,Kolkata,15:55,1-stop,23:50,Mumbai,07h 55m,,13236.0
01-07-2023,,GO FIRST,G8-704,economy,Kolkata,17:00,1-stop,23:30,Mumbai,06h 30m,,8038.0
08-08-2023,,SpiceJet,SG-3564,economy,Kolkata,06:50,1-stop,09:25,Mumbai,26h 35m,,11006.0
